기관코드,상위기관코드,부서여부,기관명,영문기관명,팩스번호,홈페이지주소,상세주소,통계작성여부,표준통계작성기관여부,설립근거유형,설립근거명,기관유형코드,기관유형명,서비스여부
214010105,2140101,Y,전라북도 전라북도지사 행정부지사 새만금환경녹지국,,,,,N,N,,,1211021,지방자치단체,Y
21401010501,214010105,Y,전라북도 전라북도지사 행정부지사 새만금환경녹지국 새만금개발과,,,,,N,N,,,1211021,지방자치단체,Y
21401010502,214010105,Y,전라북도 전라북도지사 행정부지사 새만금환경녹지국 환경보존과,,,,,N,N,,,1211021,지방자치단체,Y
21401010503,214010105,Y,전라북도 전라북도지사 행정부지사 새만금환경녹지국 물환경관리과,,,,,N,N,,,1211021,지방자치단체,Y
21401010504,214010105,Y,전라북도 전라북도지사 행정부지사 새만금환경녹지국 산림녹지과,,,,,N,N,,,1211021,지방자치단체,Y
214010106,2140101,Y,전라북도 전라북도지사 행정부지사 전략산업국,,,,,N,N,,,1211021,지방자치단체,Y
21401010601,214010106,Y,전라북도 전라북도지사 행정부지사 전략산업국 미래산업과,,,,,N,N,,,1211021,지방자치단체,Y
21401010602,214010106,Y,전라북도 전라북도지사 행정부지사 전략산업국 부품소재과,,,,,N,N,,,1211021,지방자치단체,Y
21401010603,214010106,Y,전라북도 전라북도지사 행정부지사 전략산업국 신재생에너지과,,,,,N,N,,,1211021,지방자치단체,Y
214010107,2140101,Y,전라북도 전라북도지사 행정부지사 문화체육관광국,,,,,N,N,,,1211021,지방자치단체,Y
21401010701,214010107,Y,전라북도 전라북도지사 행정부지사 문화체육관광국 문화예술과,,,,,N,N,,,1211021,지방자치단체,Y
21401010702,214010107,Y,전라북도 전라북도지사 행정부지사 문화체육관광국 체육진흥과,,,,,N,N,,,1211021,지방자치단체,Y
21401010703,214010107,Y,전라북도 전라북도지사 행정부지사 문화체육관광국 관광산업과,,,,,N,N,,,1211021,지방자치단체,Y
214010108,2140101,Y,전라북도 전라북도지사 행정부지사 농수산식품국,,,,,N,N,,,1211021,지방자치단체,Y
21401010801,214010108,Y,전라북도 전라북도지사 행정부지사 농수산식품국 첨단농업과,,,,,N,N,,,1211021,지방자치단체,Y
21401010802,214010108,Y,전라북도 전라북도지사 행정부지사 농수산식품국 식품생명산업과,,,,,N,N,,,1211021,지방자치단체,Y
21401010803,214010108,Y,전라북도 전라북도지사 행정부지사 농수산식품국 친환경유통과,,,,,N,N,,,1211021,지방자치단체,Y
21401010804,214010108,Y,전라북도 전라북도지사 행정부지사 농수산식품국 축산과,,,,,N,N,,,1211021,지방자치단체,Y
21401010805,214010108,Y,전라북도 전라북도지사 행정부지사 농수산식품국 해양수산과,,,,,N,N,,,1211021,지방자치단체,Y
214010109,2140101,Y,전라북도 전라북도지사 행정부지사 복지여성보건국,,,,,N,N,,,1211021,지방자치단체,Y
21401010901,214010109,Y,전라북도 전라북도지사 행정부지사 복지여성보건국 사회복지과,,,,,N,N,,,1211021,지방자치단체,Y
21401010902,214010109,Y,전라북도 전라북도지사 행정부지사 복지여성보건국 여성청소년과,,,,,N,N,,,1211021,지방자치단체,Y
21401010903,214010109,Y,전라북도 전라북도지사 행정부지사 복지여성보건국 노인복지과,,,,,N,N,,,1211021,지방자치단체,Y
21401010904,214010109,Y,전라북도 전라북도지사 행정부지사 복지여성보건국 보건위생과,,,,,N,N,,,1211021,지방자치단체,Y
214010110,2140101,Y,전라북도 전라북도지사 행정부지사 건설교통국,,,,,N,N,,,1211021,지방자치단체,Y
21401011001,214010110,Y,전라북도 전라북도지사 행정부지사 건설교통국 지역개발과,,,,,N,N,,,1211021,지방자치단체,Y
21401011002,214010110,Y,전라북도 전라북도지사 행정부지사 건설교통국 도로공항과,,,,,N,N,,,1211021,지방자치단체,Y
21401011003,214010110,Y,전라북도 전라북도지사 행정부지사 건설교통국 녹생교통물류과,,,,,N,N,,,1211021,지방자치단체,Y
21401011004,214010110,Y,전라북도 전라북도지사 행정부지사 건설교통국 치수방재과,,,,,N,N,,,1211021,지방자치단체,Y
21401011005,214010110,Y,전라북도 전라북도지사 행정부지사 건설교통국 토지주택과,,,,,N,N,,,1211021,지방자치단체,Y
214010111,2140101,Y,전라북도 전라북도지사 행정부지사 대외소통국,,,,,N,N,,,1211021,지방자치단체,Y
21401011101,214010111,Y,전라북도 전라북도지사 행정부지사 대외소통국 대외협력과,,,,,N,N,,,1211021,지방자치단체,Y
21401011102,214010111,Y,전라북도 전라북도지사 행정부지사 대외소통국 공보과,,,,,N,N,,,1211021,지방자치단체,Y
21401011103,214010111,Y,전라북도 전라북도지사 행정부지사 대외소통국 다문화교육과,,,,,N,N,,,1211021,지방자치단체,Y
21401011104,214010111,Y,전라북도 전라북도지사 행정부지사 대외소통국 홍보기획과,,,,,N,N,,,1211021,지방자치단체,Y
214010112,2140101,Y,전라북도 전라북도지사 행정부지사 소방안전본부,,,,,N,N,,,1211021,지방자치단체,Y
21401011201,214010112,Y,전라북도 전라북도지사 행정부지사 소방안전본부 소방행정과,,,,,N,N,,,1211021,지방자치단체,Y
21401011202,214010112,Y,전라북도 전라북도지사 행정부지사 소방안전본부 대응구조과,,,,,N,N,,,1211021,지방자치단체,Y
21401011203,214010112,Y,전라북도 전라북도지사 행정부지사 소방안전본부 소방재난종합상황실,,,,,N,N,,,1211021,지방자치단체,Y
2140102,21401,Y,전라북도 전라북도지사 정무부지사,,,,,N,N,,,1211021,지방자치단체,Y
2140103,21401,Y,전라북도 전라북도지사 및사무소,,,,,N,N,,,1211021,지방자치단체,Y
214010301,2140103,Y,전라북도 전라북도지사 및사무소 농업기술원,,,,,N,N,,,1211021,지방자치단체,Y
214010302,2140103,Y,전라북도 전라북도지사 및사무소 공무원교육원,,,,,N,N,,,1211021,지방자치단체,Y
214010303,2140103,Y,전라북도 전라북도지사 및사무소 보건환경연구원,,,,,N,N,,,1211021,지방자치단체,Y
214010304,2140103,Y,전라북도 전라북도지사 및사무소 새만금군산,,,,,N,N,,,1211021,지방자치단체,Y
214010305,2140103,Y,전라북도 전라북도지사 및사무소 경제자유구역청,,,,,N,N,,,1211021,지방자치단체,Y
214010306,2140103,Y,전라북도 전라북도지사 및사무소 전북투자유치사무소,,,,,N,N,,,1211021,지방자치단체,Y
214010307,2140103,Y,전라북도 전라북도지사 및사무소 농식품사관학교,,,,,N,N,,,1211021,지방자치단체,Y
214010308,2140103,Y,전라북도 전라북도지사 및사무소 축산위생연구소,,,,,N,N,,,1211021,지방자치단체,Y
214010309,2140103,Y,전라북도 전라북도지사 및사무소 수산기술연구소,,,,,N,N,,,1211021,지방자치단체,Y
214010310,2140103,Y,전라북도 전라북도지사 및사무소 도로관리사무소,,,,,N,N,,,1211021,지방자치단체,Y
214010311,2140103,Y,전라북도 전라북도지사 및사무소 산림환경연구소,,,,,N,N,,,1211021,지방자치단체,Y
214010312,2140103,Y,전라북도 전라북도지사 및사무소 어린이회관,,,,,N,N,,,1211021,지방자치단체,Y
214010313,2140103,Y,전라북도 전라북도지사 및사무소 도립국악원,,,,,N,N,,,1211021,지방자치단체,Y
214010314,2140103,Y,전라북도 전라북도지사 및사무소 혁시도시추진단,,,,,N,N,,,1211021,지방자치단체,Y
214010315,2140103,Y,전라북도 전라북도지사 및사무소 미륵사지유물전시관,,,,,N,N,,,1211021,지방자치단체,Y
214010316,2140103,Y,전라북도 전라북도지사 및사무소 전락북도도립여성중고등학교,,,,,N,N,,,1211021,지방자치단체,Y
214010317,2140103,Y,전라북도 전라북도지사 및사무소 동학농민혁명기념관,,,,,N,N,,,1211021,지방자치단체,Y
214010318,2140103,Y,전라북도 전라북도지사 및사무소 전락북도도립미술관,,,,,N,N,,,1211021,지방자치단체,Y
214010319,2140103,Y,전라북도 전라북도지사 및사무소 만인의총관리사무소,,,,,N,N,,,1211021,지방자치단체,Y
214011,214,Y,감사관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214012,214,Y,건설교통국 녹색교통물류과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214013,214,Y,건설교통국 도로공항과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214014,214,Y,건설교통국 지역개발과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214015,214,Y,건설교통국 치수방재과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214016,214,Y,건설교통국 토지주택과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214017,214,Y,기획관리실 교육법무과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214018,214,Y,기획관리실 성과관리과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214019,214,Y,기획관리실 세무회계과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214020,214,Y,기획관리실 예산과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214021,214,Y,기획관리실 정책기획관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214022,214,Y,농수산국 미래농업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214023,214,Y,농수산국 축산과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214024,214,Y,농수산국 친환경유통과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214025,214,Y,농수산국 해양수산과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214026,214,Y,대외소통국 공보과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214027,214,Y,대외소통국 다문화교류과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214028,214,Y,대외소통국 대외협력과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214029,214,Y,대외소통국 홍보기획과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214030,214,Y,도로관리사업소 시설과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214031,214,Y,도로관리사업소 안전과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214032,214,Y,도로관리사업소 포장과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214033,214,Y,문화체육관광국 관광레저과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214034,214,Y,문화체육관광국 관광산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214035,214,Y,문화체육관광국 문화예술과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214036,214,Y,문화체육관광국 삶의질정책과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214037,214,Y,문화체육관광국 스포츠생활과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214038,214,Y,민생일자리본부 기업지원과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214039,214,Y,민생일자리본부 민생경제과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214040,214,Y,민생일자리본부 일자리정책관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214041,214,Y,민생일자리본부 투자유치과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214042,214,Y,보건환경연구원 대기환경과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214043,214,Y,보건환경연구원 산업폐기물과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214044,214,Y,보건환경연구원 수질조사과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214045,214,Y,보건환경연구원 식약품분석과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214046,214,Y,보건환경연구원 연구기획실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214047,214,Y,보건환경연구원 인수공통감염과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214048,214,Y,복지여성보건국 건강안전과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214049,214,Y,복지여성보건국 노인장애인복지과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214050,214,Y,복지여성보건국 보건의료과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214051,214,Y,복지여성보건국 사회복지과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214052,214,Y,복지여성보건국 여성청소년과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214053,214,Y,새만금환경녹지국 물환경관리과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214054,214,Y,새만금환경녹지국 산림녹지과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214055,214,Y,새만금환경녹지국 새만금개발과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214056,214,Y,새만금환경녹지국 환경보전과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214057,214,Y,전략산업국 녹색에너지산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214058,214,Y,전략산업국 미래산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214059,214,Y,전략산업국 주력산업과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214060,214,Y,전략산업국 차세대식품과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
214061,214,Y,일자리경제본부 일자리경제정책관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215,,N,전라남도,Jeollanam-do,,https://www.jeonnam.go.kr/main.do?site=jeonnam,,N,N,21101111,설립근거,1211021,지방자치단체,Y
215000,215,Y,전라남도 기타,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215001,215,Y,전라남도 정책기획관실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215002,215,Y,전라남도 지역경제팀,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215003,215,Y,전라남도 총무과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215004,215,Y,전라남도 기획실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215005,215,Y,전라남도 경제과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215011,215,Y,녹색성장정책실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215012,215,Y,환경정책담당관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215013,215,Y,녹색에너지담당관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215014,215,Y,F1대회지원담당관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215015,215,Y,기획조정실,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215016,215,Y,투자정책국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215017,215,Y,경제산업국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215018,215,Y,목포소방서,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215019,215,Y,관광문화국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215020,215,Y,행정지원국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215021,215,Y,농림식품국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215022,215,Y,건설방재국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215023,215,Y,소방본부,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215024,215,Y,보건복지여성국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215025,215,Y,해양수산국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215026,215,Y,공무원교육원,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215027,215,Y,산림자원연구소,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215028,215,Y,서울투자유치사무소,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215029,215,Y,화순소방서,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215030,215,Y,강진소방서,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215031,215,Y,전남도립대학교,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215032,215,Y,축산위생사업소,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215033,215,Y,도로관리사업소,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215034,215,Y,해양수산과학원,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215035,215,Y,전라남도립도서관,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215036,215,Y,복지여성국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215037,215,Y,해양수산환경국,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215038,215,Y,소방본부 소방행정과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
215039,215,Y,소방본부 방호구조과,,,,,N,N,21101111,설립근거,21101110,기관유형,Y
