파일번호,기관코드,통계표명,주기구분,수록시점,서비스명,파일유형
2,621,(파일) 2018년 과천시사회조사,연,2018,Ⅱ. 과천시사회조사(특성항목),xlsx
1,622,(파일) 2014년 구리시사회조사,연,2014,Ⅰ. 경기도 및 구리시 사회조사 공통항목(가구부문),hwp
2,622,(파일) 2014년 구리시사회조사,연,2014,Ⅱ. 경기도 및 구리시 사회조사 공통항목(가구원부문),hwp
3,622,(파일) 2014년 구리시사회조사,연,2014,Ⅲ. 구리시 사회조사 특성항목(가구원부문),hwp
1,622,(파일) 2015년 구리시사회조사,연,2015,Ⅰ. 경기도 및 구리시 사회조사 공통항목,hwp
2,622,(파일) 2015년 구리시사회조사,연,2015,Ⅱ. 구리시 사회조사 특성항목,hwp
1,622,(파일) 2016년 구리시사회조사,연,2016,1. 가족·가구,hwp
2,622,(파일) 2016년 구리시사회조사,연,2016,2. 환경,hwp
3,622,(파일) 2016년 구리시사회조사,연,2016,3. 보건,hwp
4,622,(파일) 2016년 구리시사회조사,연,2016,4. 교육,hwp
5,622,(파일) 2016년 구리시사회조사,연,2016,5. 안전,hwp
6,622,(파일) 2016년 구리시사회조사,연,2016,6. 일반(가구·개인),hwp
7,622,(파일) 2016년 구리시사회조사,연,2016,7. 구리시 특성항목,hwp
1,622,(파일) 2017년 구리시노인복지통계,부정기,2017,1. 인구,xlsx
2,622,(파일) 2017년 구리시노인복지통계,부정기,2017,2. 인구이동,xlsx
3,622,(파일) 2017년 구리시노인복지통계,부정기,2017,3. 소득,xlsx
4,622,(파일) 2017년 구리시노인복지통계,부정기,2017,4. 주택,xlsx
5,622,(파일) 2017년 구리시노인복지통계,부정기,2017,5. 건강관리,xlsx
6,622,(파일) 2017년 구리시노인복지통계,부정기,2017,6. 복지,xlsx
7,622,(파일) 2017년 구리시노인복지통계,부정기,2017,7. 일자리,xlsx
8,622,(파일) 2017년 구리시노인복지통계,부정기,2017,8. 사회참여,xlsx
9,622,(파일) 2017년 구리시노인복지통계,부정기,2017,9. 안전,xlsx
1,622,(파일) 2017년 구리시사회조사,연,2017,Ⅰ. 경기도 및 구리시 사회조사 공통항목,xls
2,622,(파일) 2017년 구리시사회조사,연,2017,Ⅱ. 구리시 사회조사 특성항목,xls
1,622,(파일) 2018년 구리시사회조사,연,2018,Ⅰ. 경기도 및 구리시사회조사(공통항목),xlsx
2,622,(파일) 2018년 구리시사회조사,연,2018,Ⅱ. 구리시사회조사(특성항목),xlsx
1,623,(파일) 2014년 남양주시사회조사,연,2014,Ⅰ. 경기도 및 남양주시 사회조사 공통항목(가구부문),hwp
2,623,(파일) 2014년 남양주시사회조사,연,2014,Ⅱ. 경기도 및 남양주시 사회조사 공통항목(가구원부문),hwp
3,623,(파일) 2014년 남양주시사회조사,연,2014,Ⅲ. 남양주시 사회조사 특성항목(가구원부문),hwp
1,623,(파일) 2015년 남양주시사회조사,연,2015,Ⅰ. 경기도 및 남양주시 사회조사 공통항목,hwp
2,623,(파일) 2015년 남양주시사회조사,연,2015,Ⅱ. 남양주시 사회조사 특성항목,hwp
1,623,(파일) 2016년 남양주시사회조사,연,2016,1. 가족·가구,hwp
2,623,(파일) 2016년 남양주시사회조사,연,2016,2. 환경,hwp
3,623,(파일) 2016년 남양주시사회조사,연,2016,3. 보건,hwp
4,623,(파일) 2016년 남양주시사회조사,연,2016,4. 교육,hwp
5,623,(파일) 2016년 남양주시사회조사,연,2016,5. 안전,hwp
6,623,(파일) 2016년 남양주시사회조사,연,2016,6. 일반(가구·개인),hwp
7,623,(파일) 2016년 남양주시사회조사,연,2016,7. 남양주시 특성항목,hwp
1,623,(파일) 2017년 남양주시사회조사,연,2017,Ⅰ. 경기도 및 남양주시 사회조사 공통항목,hwp
2,623,(파일) 2017년 남양주시사회조사,연,2017,Ⅱ. 남양주시 사회조사 특성항목,hwp
1,623,(파일) 2018년 남양주시사회조사,연,2018,Ⅰ. 경기도 및 남양주시사회조사(공통항목),hwp
2,623,(파일) 2018년 남양주시사회조사,연,2018,Ⅱ. 남양주시사회조사(특성항목),hwp
1,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅱ. 토지 및 기후,xlsx
2,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅲ. 인구,xlsx
3,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅳ. 노동,xlsx
4,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅴ. 사업체,xlsx
5,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅵ. 농림수산업,xlsx
6,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅶ. 광업·제조업,xlsx
7,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅷ. 전기·가스·수도,xlsx
8,624,(파일) 2013년 경기도오산시기본통계,연,2013,Ⅸ. 유통·금융·보험 및 기타서비스,xlsx
9,624,(파일) 2013년 경기도오산시기본통계,연,2013,X. 주택·건설,xlsx
10,624,(파일) 2013년 경기도오산시기본통계,연,2013,XI. 교통·관광·정보통신,xlsx
11,624,(파일) 2013년 경기도오산시기본통계,연,2013,XII. 보건 및 사회보장,xlsx
12,624,(파일) 2013년 경기도오산시기본통계,연,2013,XIII. 환경,xlsx
13,624,(파일) 2013년 경기도오산시기본통계,연,2013,XIV. 교육 및 문화,xlsx
14,624,(파일) 2013년 경기도오산시기본통계,연,2013,XV. 재정,xlsx
15,624,(파일) 2013년 경기도오산시기본통계,연,2013,XVI. 소득 및 지출,xlsx
16,624,(파일) 2013년 경기도오산시기본통계,연,2013,XVII. 공공행정 및 사법,xlsx
1,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅱ. 토지 및 기후,xlsx
2,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅲ. 인구,xlsx
3,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅳ. 노동,xlsx
4,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅴ. 사업체,xlsx
5,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅵ. 농림수산업,xlsx
6,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅶ. 광업·제조업 및 에너지,xlsx
7,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅷ. 전기·가스·수도,xlsx
8,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅸ. 유통·금융·보험 및 기타서비스,xlsx
9,624,(파일) 2014년 경기도오산시기본통계,연,2014,Ⅹ. 주택·건설,xlsx
10,624,(파일) 2014년 경기도오산시기본통계,연,2014,XI. 교통·관광 및 정보통신,xlsx
11,624,(파일) 2014년 경기도오산시기본통계,연,2014,XII. 보건 및 사회보장,xlsx
12,624,(파일) 2014년 경기도오산시기본통계,연,2014,XIII. 환경,xlsx
13,624,(파일) 2014년 경기도오산시기본통계,연,2014,XIV. 교육 및 문화,xlsx
14,624,(파일) 2014년 경기도오산시기본통계,연,2014,XV. 재정,xlsx
15,624,(파일) 2014년 경기도오산시기본통계,연,2014,XVI. 소득,xlsx
16,624,(파일) 2014년 경기도오산시기본통계,연,2014,XVII. 공공행정 및 사법,xlsx
1,624,(파일) 2014년 오산시사회조사,연,2014,1. 가구주 통계편,pdf
2,624,(파일) 2014년 오산시사회조사,연,2014,2. 가구원 통계편,pdf
1,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅱ. 토지 및 기후,xlsx
2,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅲ. 인구,xlsx
3,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅳ. 노동,xlsx
4,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅴ. 사업체,xlsx
5,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅵ. 농림수산업,xlsx
6,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅶ. 광업·제조업 및 에너지,xlsx
7,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅷ. 전기·가스·수도,xlsx
8,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅸ. 유통·금융·보험 및 기타서비스,xlsx
9,624,(파일) 2015년 경기도오산시기본통계,연,2015,Ⅹ. 주택·건설,xlsx
10,624,(파일) 2015년 경기도오산시기본통계,연,2015,XI. 교통·관광 및 정보통신,xlsx
11,624,(파일) 2015년 경기도오산시기본통계,연,2015,XII. 보건 및 사회보장,xlsx
12,624,(파일) 2015년 경기도오산시기본통계,연,2015,XIII. 환경,xlsx
13,624,(파일) 2015년 경기도오산시기본통계,연,2015,XIV. 교육 및 문화,xlsx
14,624,(파일) 2015년 경기도오산시기본통계,연,2015,XV. 재정,xlsx
15,624,(파일) 2015년 경기도오산시기본통계,연,2015,XVI. 소득 및 지출,xlsx
16,624,(파일) 2015년 경기도오산시기본통계,연,2015,XVII. 공공행정 및 사법,xlsx
1,624,(파일) 2015년 오산시사회조사,연,2015,Ⅰ. 경기도 및 오산시 사회조사(공통항목),pdf
2,624,(파일) 2015년 오산시사회조사,연,2015,Ⅱ. 오산시 사회조사(특성항목),pdf
1,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅱ. 토지 및 기후,xlsx
2,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅲ. 인구,xlsx
3,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅳ. 노동,xlsx
4,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅴ. 사업체,xlsx
5,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅵ. 농림수산업,xlsx
6,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅶ. 광업·제조업 및 에너지,xlsx
7,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅷ. 전기·가스·수도,xlsx
8,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅸ. 유통·금융·보험 및 기타서비스,xlsx
9,624,(파일) 2016년 경기도오산시기본통계,연,2016,Ⅹ. 주택·건설,xlsx
10,624,(파일) 2016년 경기도오산시기본통계,연,2016,XI. 교통·관광 및 정보통신,xlsx
11,624,(파일) 2016년 경기도오산시기본통계,연,2016,XII. 보건 및 사회보장,xlsx
12,624,(파일) 2016년 경기도오산시기본통계,연,2016,XIII. 환경,xlsx
13,624,(파일) 2016년 경기도오산시기본통계,연,2016,XIV. 교육 및 문화,xlsx
14,624,(파일) 2016년 경기도오산시기본통계,연,2016,XV. 재정,xlsx
15,624,(파일) 2016년 경기도오산시기본통계,연,2016,XVI.소득 및 지출,xlsx
16,624,(파일) 2016년 경기도오산시기본통계,연,2016,XVII. 공공행정 및 사법,xlsx
1,624,(파일) 2016년 오산시사회조사,연,2016,1. 가족·가구,hwp
2,624,(파일) 2016년 오산시사회조사,연,2016,2. 환경,hwp
3,624,(파일) 2016년 오산시사회조사,연,2016,3. 보건,hwp
4,624,(파일) 2016년 오산시사회조사,연,2016,4. 교육,hwp
5,624,(파일) 2016년 오산시사회조사,연,2016,5. 안전,hwp
6,624,(파일) 2016년 오산시사회조사,연,2016,6. 일반(가구·개인),hwp
7,624,(파일) 2016년 오산시사회조사,연,2016,7. 오산시 특성항목,hwp
1,624,(파일) 2017년 오산시사회조사,연,2017,Ⅰ. 경기도 및 오산시사회조사(공통항목),xlsx
2,624,(파일) 2017년 오산시사회조사,연,2017,Ⅱ. 오산시사회조사(특성항목),xlsx
1,624,(파일) 2018년 오산시사회조사,연,2018,Ⅰ. 경기도 및 오산시사회조사_공통항목,xlsx
2,624,(파일) 2018년 오산시사회조사,연,2018,Ⅱ. 오산시사회조사_특성항목,xlsx
1,625,(파일) 2014년 시흥시주거실태조사,부정기,2014,시흥시주거실태조사,pdf
1,625,(파일) 2015년 시흥시사회조사,연,2015,Ⅰ. 경기도 및 시흥시 사회조사(공통항목),hwp
2,625,(파일) 2015년 시흥시사회조사,연,2015,Ⅱ. 시흥시 사회조사(특성항목),hwp
1,625,(파일) 2016년 시흥시사회조사,연,2016,1. 가족·가구,hwp
2,625,(파일) 2016년 시흥시사회조사,연,2016,2. 환경,hwp
3,625,(파일) 2016년 시흥시사회조사,연,2016,3. 보건,hwp
4,625,(파일) 2016년 시흥시사회조사,연,2016,4. 교육,hwp
5,625,(파일) 2016년 시흥시사회조사,연,2016,5. 안전,hwp
6,625,(파일) 2016년 시흥시사회조사,연,2016,6. 일반(가구·개인),hwp
7,625,(파일) 2016년 시흥시사회조사,연,2016,7. 시흥시 특성항목,hwp
1,625,(파일) 2017년 시흥시사회조사,연,2017,Ⅰ. 경기도 및 시흥시 사회조사 공통항목,hwp
2,625,(파일) 2017년 시흥시사회조사,연,2017,Ⅱ. 시흥시 사회조사 특성항목,hwp
1,625,(파일) 2018년 시흥시사회조사,연,2018,Ⅰ. 경기도 및 시흥시사회조사(공통항목),hwp
2,625,(파일) 2018년 시흥시사회조사,연,2018,Ⅱ. 시흥시사회조사(특성항목),hwp
1,626,(파일) 2014년 군포시사회조사,부정기,2014,1. 주거,hwp
2,626,(파일) 2014년 군포시사회조사,부정기,2014,2. 가족,hwp
3,626,(파일) 2014년 군포시사회조사,부정기,2014,3. 교육,hwp
4,626,(파일) 2014년 군포시사회조사,부정기,2014,4. 소득과 소비,hwp
5,626,(파일) 2014년 군포시사회조사,부정기,2014,5. 교통,hwp
6,626,(파일) 2014년 군포시사회조사,부정기,2014,6. 환경,hwp
7,626,(파일) 2014년 군포시사회조사,부정기,2014,7. 안전,hwp
8,626,(파일) 2014년 군포시사회조사,부정기,2014,8. 복지,hwp
9,626,(파일) 2014년 군포시사회조사,부정기,2014,9. 문화와 여가,hwp
10,626,(파일) 2014년 군포시사회조사,부정기,2014,10. 자치행정,hwp
1,626,(파일) 2016년 군포시사회조사,연,2016,1. 가족·가구,hwp
2,626,(파일) 2016년 군포시사회조사,연,2016,2. 환경,hwp
3,626,(파일) 2016년 군포시사회조사,연,2016,3. 보건,hwp
4,626,(파일) 2016년 군포시사회조사,연,2016,4. 교육,hwp
5,626,(파일) 2016년 군포시사회조사,연,2016,5. 안전,hwp
6,626,(파일) 2016년 군포시사회조사,연,2016,6. 일반(가구·개인),hwp
7,626,(파일) 2016년 군포시사회조사,연,2016,7. 군포시 특성항목,hwp
1,626,(파일) 2017년 군포시사회조사,연,2017,Ⅰ. 경기도 및 군포시사회조사(공통항목),xlsx
2,626,(파일) 2017년 군포시사회조사,연,2017,Ⅱ. 군포시사회조사(특성항목),xlsx
1,626,(파일) 2018년 군포시사회조사,연,2018,Ⅰ. 경기도 및 군포시사회조사(공통항목),xlsx
2,626,(파일) 2018년 군포시사회조사,연,2018,Ⅱ. 군포시사회조사(특성항목),xlsx
1,627,(파일) 2014년 의왕시사회조사,연,2014,Ⅰ. 경기도 및 의왕시 사회조사 공통항목(가구부문),hwp
2,627,(파일) 2014년 의왕시사회조사,연,2014,Ⅱ. 경기도 및 의왕시 사회조사 공통항목(가구원부문),hwp
3,627,(파일) 2014년 의왕시사회조사,연,2014,Ⅲ. 의왕시 사회조사 특성항목(가구원부문),hwp
1,627,(파일) 2015년 의왕시사회조사,연,2015,Ⅰ. 경기도 및 의왕시 사회조사 공통항목,hwp
2,627,(파일) 2015년 의왕시사회조사,연,2015,Ⅱ. 의왕시 사회조사 특성항목,hwp
1,627,(파일) 2016년 의왕시사회조사,연,2016,1. 가족·가구,hwp
2,627,(파일) 2016년 의왕시사회조사,연,2016,2. 환경,hwp
3,627,(파일) 2016년 의왕시사회조사,연,2016,3. 보건,hwp
4,627,(파일) 2016년 의왕시사회조사,연,2016,4. 교육,hwp
5,627,(파일) 2016년 의왕시사회조사,연,2016,5. 안전,hwp
6,627,(파일) 2016년 의왕시사회조사,연,2016,6. 일반(가구·개인),hwp
7,627,(파일) 2016년 의왕시사회조사,연,2016,7. 의왕시 특성항목,hwp
1,627,(파일) 2017년 의왕시사회조사,연,2017,Ⅰ. 경기도 및 의왕시사회조사(공통항목),hwp
2,627,(파일) 2017년 의왕시사회조사,연,2017,Ⅱ. 의왕시사회조사(특성항목),hwp
1,627,(파일) 2018년 의왕시사회조사,연,2018,Ⅰ. 경기도 및 의왕시사회조사(공통항목),xlsx
2,627,(파일) 2018년 의왕시사회조사,연,2018,Ⅱ. 의왕시사회조사(특성항목),xlsx
1,628,(파일) 2014년 하남시사회조사,부정기,2014,1. 노동,xlsx
2,628,(파일) 2014년 하남시사회조사,부정기,2014,2. 교육,xlsx
3,628,(파일) 2014년 하남시사회조사,부정기,2014,3. 보건,xlsx
4,628,(파일) 2014년 하남시사회조사,부정기,2014,4. 안전,xlsx
5,628,(파일) 2014년 하남시사회조사,부정기,2014,5. 주거와 교통,xlsx
6,628,(파일) 2014년 하남시사회조사,부정기,2014,6. 환경,xlsx
7,628,(파일) 2014년 하남시사회조사,부정기,2014,7. 복지,xlsx
8,628,(파일) 2014년 하남시사회조사,부정기,2014,8. 문화와 여가,xlsx
9,628,(파일) 2014년 하남시사회조사,부정기,2014,9. 정부와 사회참여,xlsx
10,628,(파일) 2014년 하남시사회조사,부정기,2014,10. 소득과 소비,xlsx
1,628,(파일) 2016년 하남시사회조사,부정기,2016,1. 가족·가구,pdf
2,628,(파일) 2016년 하남시사회조사,부정기,2016,2. 환경,pdf
3,628,(파일) 2016년 하남시사회조사,부정기,2016,3. 보건,pdf
4,628,(파일) 2016년 하남시사회조사,부정기,2016,4. 교육,pdf
5,628,(파일) 2016년 하남시사회조사,부정기,2016,5. 안전,pdf
6,628,(파일) 2016년 하남시사회조사,부정기,2016,6. 일반,pdf
7,628,(파일) 2016년 하남시사회조사,부정기,2016,7. 하남시 특성항목,pdf
1,628,(파일) 2017년 하남시사회조사,연,2017,Ⅰ. 경기도 및 하남시사회조사(공통항목),hwp
